major_code,major_name,subject_group,point,year,university_code,university_name
7340115,Marketing,A00; C03; D01; D10,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7340120,Kinh doanh quốc tế,A00; C03; D01; D10,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7340122,Thương mại điện tử,A00; A01; C01; D01,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7340125,Phân tích dữ liệu kinh doanh,A00; A01; D01; D07,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7340201,Tài chính - Ngân hàng,A00; C01; C14; D01,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7340205,Công nghệ tài chính (Fintech),A00; A01; D01; D07,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7340301,Kế toán,A00; A01; C14; D01,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7340404,Quản trị nhân lực,A00; A01; D01; D07,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7380101,Luật,A00; A01; C00; D01,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7380107,Luật kinh tế,A08; A09; C00; C19,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7420201,Công nghệ sinh học,A00; B00; B08; D07,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7480101,Khoa học máy tính,A00; A01; A10; D84,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7480104,Hệ thống thông tin,A00; A01; D01; D07,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7480201,Công nghệ thông tin,A00; A01; A10; D84,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7510205,Công nghệ kỹ thuật ô tô,A00; A01; A10; D01,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; A10; D01,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7510303,Công nghệ kỹ thuật điều khiển và tự động hóa (chuyên ngành công nghệ bán dẫn),A00; A01; D01; D07,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7510605,Logistics và quản lý chuỗi cung ứng,A00; C03; D01; D10,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7580101,Kiến trúc,A00; A01; C01; V00,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7580201,Kỹ thuật xây dựng,A00; A01; A10; A11,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7580301,Kinh tế xây dựng,A00; A01; A10; A11,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7720101,Y khoa,A00; A01; B00; B08,24,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7720201,Dược học,A00; A11; B00; D07,24,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7720301,Điều dưỡng,B00; C14; D07; D66,19,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7810103,Quản trị dịch vụ du lịch và lữ hành,A07; A08; C00; D01,18,2024,DDN,Trường ĐẠI HỌC Đại Nam (*)
7340122,Thương mại điện tử,A00; A01; D07; D01,24,2024,DDL,Trường ĐẠI HỌC Điện lực
7340201,Tài chính - Ngân hàng,A00; A01; D07; D01,22.35,2024,DDL,Trường ĐẠI HỌC Điện lực
7340301,Kế toán,A00; A01; D07; D01,22.35,2024,DDL,Trường ĐẠI HỌC Điện lực
7340302,Kiểm toán,A00; A01; D07; D01,21.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7480201,Công nghệ thông tin,A00; A01; D07; D01,23,2024,DDL,Trường ĐẠI HỌC Điện lực
7510102,Công nghệ kỹ thuật công trình xây dựng,A00; A01; D07; D01,21,2024,DDL,Trường ĐẠI HỌC Điện lực
7510201,Công nghệ kỹ thuật cơ khí,A00; A01; D07; D01,23.25,2024,DDL,Trường ĐẠI HỌC Điện lực
7510203,Công nghệ kỹ thuật cơ - điện tử,A00; A01; D07; D01,24,2024,DDL,Trường ĐẠI HỌC Điện lực
7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; D07; D01,23.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00; A01; D07; D01,22.75,2024,DDL,Trường ĐẠI HỌC Điện lực
7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00; A01; D07; D01,23.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7510403,Công nghệ kỹ thuật năng lượng,A00; A01; D07; D01,22,2024,DDL,Trường ĐẠI HỌC Điện lực
7510406,Công nghệ kỹ thuật môi trường,A00; A01; D07; D01,19.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7510601,Quản lý công nghiệp,A00; A01; D07; D01,22.7,2024,DDL,Trường ĐẠI HỌC Điện lực
7510602,Quản lý năng lượng,A00; A01; D07; D01,21.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7510605,Logistics và Quản lý chuỗi cung ứng,A00; A01; D07; D01,23.7,2024,DDL,Trường ĐẠI HỌC Điện lực
7520115,Kỹ thuật nhiệt,A00; A01; D07; D01,21.9,2024,DDL,Trường ĐẠI HỌC Điện lực
7810103,Quản trị dịch vụ du lịch và lữ hành,A00; A01; D07; D01,21.8,2024,DDL,Trường ĐẠI HỌC Điện lực
7340101,Quản trị kinh doanh,A00; A01; D07; D01,24.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7340122,Thương mại điện tử,A00; A01; D07; D01,25.75,2024,DDL,Trường ĐẠI HỌC Điện lực
7340201,Tài chính - Ngân hàng,A00; A01; D07; D01,24.75,2024,DDL,Trường ĐẠI HỌC Điện lực
7340301,Kế toán,A00; A01; D07; D01,24.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7340302,Kiểm toán,A00; A01; D07; D01,24.75,2024,DDL,Trường ĐẠI HỌC Điện lực
7480201,Công nghệ thông tin,A00; A01; D07; D01,24,2024,DDL,Trường ĐẠI HỌC Điện lực
7510102,Công nghệ kỹ thuật công trình xây dựng,A00; A01; D07; D01,19,2024,DDL,Trường ĐẠI HỌC Điện lực
7510201,Công nghệ kỹ thuật cơ khí,A00; A01; D07; D01,22.75,2024,DDL,Trường ĐẠI HỌC Điện lực
7510203,Công nghệ kỹ thuật cơ - điện tử,A00; A01; D07; D01,24,2024,DDL,Trường ĐẠI HỌC Điện lực
7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; D07; D01,23,2024,DDL,Trường ĐẠI HỌC Điện lực
7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00; A01; D07; D01,23,2024,DDL,Trường ĐẠI HỌC Điện lực
7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00; A01; D07; D01,25.75,2024,DDL,Trường ĐẠI HỌC Điện lực
7510403,Công nghệ kỹ thuật năng lượng,A00; A01; D07; D01,18.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7510406,Công nghệ kỹ thuật môi trường,A00; A01; D07; D01,18,2024,DDL,Trường ĐẠI HỌC Điện lực
7510601,Quản lý công nghiệp,A00; A01; D07; D01,20.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7510602,Quản lý năng lượng,A00; A01; D07; D01,19,2024,DDL,Trường ĐẠI HỌC Điện lực
7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; D07; D01,25.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7520115,Kỹ thuật nhiệt,A00; A01; D07; D01,19,2024,DDL,Trường ĐẠI HỌC Điện lực
7810103,Quản trị dịch vụ du lịch và lữ hành,A00; A01; D07; D01,23.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7340101,Quản trị kinh doanh,A00; A01; D07; D01,24.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7340122,Thương mại điện tử,A00; A01; D07; D01,25.75,2024,DDL,Trường ĐẠI HỌC Điện lực
7340201,Tài chính - Ngân hàng,A00; A01; D07; D01,24.75,2024,DDL,Trường ĐẠI HỌC Điện lực
7340301,Kế toán,A00; A01; D07; D01,24.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7340302,Kiểm toán,A00; A01; D07; D01,24.75,2024,DDL,Trường ĐẠI HỌC Điện lực
7480201,Công nghệ thông tin,A00; A01; D07; D01,24,2024,DDL,Trường ĐẠI HỌC Điện lực
7510102,Công nghệ kỹ thuật công trình xây dựng,A00; A01; D07; D01,19,2024,DDL,Trường ĐẠI HỌC Điện lực
7510201,Công nghệ kỹ thuật cơ khí,A00; A01; D07; D01,22.75,2024,DDL,Trường ĐẠI HỌC Điện lực
7510203,Công nghệ kỹ thuật cơ - điện tử,A00; A01; D07; D01,24,2024,DDL,Trường ĐẠI HỌC Điện lực
7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; D07; D01,23,2024,DDL,Trường ĐẠI HỌC Điện lực
7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00; A01; D07; D01,23,2024,DDL,Trường ĐẠI HỌC Điện lực
7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00; A01; D07; D01,25.75,2024,DDL,Trường ĐẠI HỌC Điện lực
7510403,Công nghệ kỹ thuật năng lượng,A00; A01; D07; D01,18.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7510406,Công nghệ kỹ thuật môi trường,A00; A01; D07; D01,18,2024,DDL,Trường ĐẠI HỌC Điện lực
7510601,Quản lý công nghiệp,A00; A01; D07; D01,20.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7510602,Quản lý năng lượng,A00; A01; D07; D01,19,2024,DDL,Trường ĐẠI HỌC Điện lực
7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; D07; D01,25.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7520115,Kỹ thuật nhiệt,A00; A01; D07; D01,19,2024,DDL,Trường ĐẠI HỌC Điện lực
7810103,Quản trị dịch vụ du lịch và lữ hành,A00; A01; D07; D01,23.5,2024,DDL,Trường ĐẠI HỌC Điện lực
7440112,Hóa học,A00,24.55,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7720201,Dược học,A00,25.51,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7720203,Hóa dược,A00,25.31,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7420201,Công nghệ sinh học,B00,28.53,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7440112,Hóa học,A00,25.88,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7720201,Dược học,A00,28.09,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7720203,Hóa dược,A00,27.87,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7720201,Dược học,K00,65.86,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7420201,Công nghệ sinh học,,88.95,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7440112,Hóa học,,83.9,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7720201,Dược học,,92.04,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7720203,Hóa dược,,90.04,2024,DKH,Trường ĐẠI HỌC Dược Hà Nội
7220204,Ngôn ngữ Trung Quốc,A; B; C01; C02; C03; C04,21,2024,FPT,Trường ĐẠI HỌC FPT (*)
7220209,Ngôn ngữ Nhật,A; B; C01; C02; C03; C04,21,2024,FPT,Trường ĐẠI HỌC FPT (*)
7220210,Ngôn ngữ Hàn Quốc,A; B; C01; C02; C03; C04,21,2024,FPT,Trường ĐẠI HỌC FPT (*)
7320106,Công nghệ truyền thông,A; B; C01; C02; C03; C04,21,2024,FPT,Trường ĐẠI HỌC FPT (*)
7340101,Quản trị kinh doanh,A; B; C01; C02; C03; C04,21,2024,FPT,Trường ĐẠI HỌC FPT (*)
7480201,Công nghệ thông tin,A; B; C01; C02; C03; C04,21,2024,FPT,Trường ĐẠI HỌC FPT (*)
7310101,Kinh tế,A00; A01; D01; D07,25.19,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7340101,Quản trị kinh doanh,A00; A01; D01; D07,25.1,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7340101 QT,Quản trị kinh doanh (Chương trình CLC Quản trị kinh doanh Việt - Anh),A00; A01; D01; D07,23.96,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7340201,Tài chính - Ngân hàng,A00; A01; D01; D07,25.46,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7340301,Kế toán,A00; A01; D01; D07,25.2,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7340301 QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),A00; A01; D01; D07,23.51,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7460112,Toán ứng dụng,A00; A01; D01; D07,23.91,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7480101,Khoa học máy tính,A00; A01; D07,25.41,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7480106,Kỹ thuật máy tính,A00; A01; D07,24.55,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7480201,Công nghệ thông tin,A00; A01; D07,25.41,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7480201 QT,Công nghệ thông tin (Chương trình chất lượng cao Công nghệ thông tin Việt - Anh),A00; A01; D01; D07,24.4,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7510104,Công nghệ kỹ thuật giao thông,A00; A01; D01; D07,23.37,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; D01; D07,26.45,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520103,Kỹ thuật cơ khí,A00; A01; D01; D07,24.93,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520103 QT,Kỹ thuật cơ khí (Chương trình chất lượng cao Cơ khí ô tô Việt - Anh),A00; A01; D01; D07,23.84,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520114,Kỹ thuật cơ điện tử,A00; A01; D01; D07,25.66,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520115,Kỹ thuật nhiệt,A00; A01; D01; D07,24.25,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520116,Kỹ thuật cơ khí động lực,A00; A01; D01; D07,23.86,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520130,Kỹ thuật ô tô,A00; A01; D01; D07,25.35,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520201,Kỹ thuật điện,A00; A01; D07,24.63,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520207,Kỷ thuật điện tử - viễn thông,A00; A01; D07,25.15,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520216,Kỹ thuật điều khiển và tự động hoá,A00; A01; D01; D07,25.89,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520218,Kỹ thuật robot và trí tuệ nhân tạo,A00; A01; D01; D07,25.15,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520219,Hệ thống giao thông thông minh,A00; A01; D01; D07,22.8,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520320,Kỹ thuật môi trường,A00; A01; D01; D07,22.25,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580101,Kiến trúc,A00; A01; V00; V01,21.6,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580106,Quản lý đô thị và công trình,A00; A01; D01; D07,23.28,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580201,Kỹ thuật xây dựng,A00; A01; D01; D07,23.19,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580201 QT,Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình giao thông),A00; A01; D01; D07,21.4,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580202,Kỹ thuật xây dựng công trình thuỷ,A00; A01; D01; D07,21.15,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580205,Kỹ thuật xây dựng công trình giao thông,A00; A01; D01; D07,21.15,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580205 QT,"Kỹ thuật xây dựng công trình giao thông (gồm các Chương trình chất lượng cao: Cầu • Đường bộ Việt • Pháp, Cầu - Đường bộ Việt - Anh, Công trình giao thông đô thị Việt -Nhật)",A00; A01; D01; D03; D07,20.5,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580210,Kỹ thuật cơ sở hạ tầng,A00; A01; D01; D07,22.65,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580301,Kinh tế xây dựng,A00; A01; D01; D07,24.45,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580301 QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),A00; A01; D01; D07,22.85,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580302,Quản lý xây dựng,A00; A01; D01; D07,23.93,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580302 QT,Quản lý xây dựng (Chương trình chất lượng cao Quản lý xây dựng Việt - Anh),A00; A01; D01; D07,21.35,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7810103,Quản trị dịch vụ du lịch và lữ hành,A00; A01; D01; D07,24.3,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7840101,Khai thác vận tải,A00; A01; D01; D07,25.07,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7840104,Kinh tế vận tải,A00; A01; D01; D07,25.01,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7220201,Ngôn ngữ Anh,D01; D09; D10,26.71,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7310101,Kinh tế,A00; A01; D01; D07,27.87,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7340101,Quản trị kinh doanh,A00; A01; D01; D07,27.84,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7340101 LK,"Chương trình liên kết quốc tế Ngành Quản trị kinh doanh (Đại học EM Normandie -Cộng hoà Pháp cấp bằng, Học hoàn toàn bàng tiếng Anh)",A00; A01; D01; D07,20.09,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7340101 QT,Quản trị kinh doanh (Chương trình chất lượng cao Quản trị kinh doanh Việt -Anh),A00; A01; D01; D07,27.04,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7340201,Tài chính - Ngân hàng,A00; A01; D01; D07,28.23,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7340301,Kế toán,A00; A01; D01; D07,27.8,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7340301 QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),A00; A01; D01; D07,26.17,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7460112,Toán ứng dụng,A00; A01; D01; D07,26.89,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7480106,Kỹ thuật máy tính,A00; A01; D07,28.51,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7480201 QT,Công nghệ thông tin (Chương trình chất lượng cao Công nghệ thông tin Việt -Anh),A00; A01; D01; D07,27.94,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7510104,Công nghệ kỹ thuật giao thông,A00; A01; D01; D07,26.68,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520103,Kỹ thuật cơ khí,A00; A01; D01; D07,27.21,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520103 QT,Kỹ thuật cơ khí (Chương trình chất lượng cao Cơ khí ô tô Việt - Anh),A00; A01; D01; D07,26.13,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520115,Kỹ thuật nhiệt,A00; A01; D01; D07,26.07,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520116,Kỹ thuật cơ khí động lực,A00; A01; D01; D07,25.87,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520201,Kỹ thuật điện,A00; A01; D07,27.45,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520207,Kỹ thuật điện tử - viễn thông,A00; A01; D07,27.83,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520218,Kỹ thuật robot và trí tuệ nhân tạo,A00; A01; D01; D07,27.88,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520219,Hệ thống giao thông thông minh,A00; A01; D01; D07,26.2,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7520320,Kỹ thuật môi trường,A00; A01; D01; D07,25.94,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580101,Kiến trúc,A00; A01,26.27,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580106,Quản lý đô thị và công trình,A00; A01; D01; D07,26.65,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580201,Kỹ thuật xây dựng,A00; A01; D01; D07,25.56,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580201 QT,Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình giao thông),A00; A01; D01; D07,24.96,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580202,Kỹ thuật xây dựng công trình thuỷ,A00; A01; D01; D07,24.8,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580205,Kỹ thuật xây dựng công trinh giao thông,A00; A01; D01; D07,23.08,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580205 LK,"Chương trình liên kết quốc tế Công nghệ Cầu - Đường sắt tốc độ cao (Đại học Dongyang - Hàn Quốc cấp bằng, học bằng tiếng Anh và tiếng Hàn Quốc)",A00; A01; D01; D07,18,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580205 QT,"Kỹ thuật xây dựng công trình giao thông (gồm các Chương trình chất lượng cao: Cầu - Đường bộ Việt - Pháp, Việt - Anh; Công trình giao thông đô thị Việt - Nhật)",A00; A01; D01/D03; D07,24.62,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580210,Kỹ thuật cơ sở hạ tầng,A00; A01; D01; D07,25.53,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580301,Kinh tế xây dựng,A00; A01; D01; D07,26.75,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580301 QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trinh Giao thông Việt - Anh),A00; A01; D01; D07,25.42,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
7580302,Quản lý xây dựng,A00; A01; D01; D07,26.56,2024,GHA,Trường ĐẠI HỌC Giao thông vận tải
